"uuid","created_at","last_updated","title","description","translation_status","native_name","native_about","address","geolocation","main_photo_url","inventory_supplier","external_id","food_chain","website","rating","number_of_reviews","categories_list","external_city_name","city_id","native_language"
d0b28dc2-456e-4df1-99c7-febcdeb25858,2022-03-28 13:12:14.201 +0300,2022-03-28 09:28:56.668 +0300,Smokey Greens,,,,,"Oderberger Str. 41, 10435 Berlin, Germany",POINT (13.4066268 52.539531999999994),https://lh5.googleusercontent.com/p/AF1QipN67hf4YosrIT7-xUMCVXH7S4p9DcyBtRab46sH=w1020-h552-k-no,Google Places,ChIJs7TLTdlRqEcR9BU7V-V_A8E,,,4.6,138,"'{""Restaurant""}'",Berlin,219,
e134fc3c-b118-4408-9dbc-a077ae0262fa,2022-03-28 13:12:14.201 +0300,2022-03-28 09:28:56.668 +0300,HD * Layout Restaurant.,,,,,"Oranienburger Str. 65, 10117 Berlin, Germany",POINT (13.391480099999999 52.52513),https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=jcYg3608ijxmvrk36eaBWS36MA&cb_client,Google Places,ChIJ6TDJjeVRqEcRhZY1QTIdZjo,,,,0,"'{""Restaurant""}'",Berlin,219,
"5ba70b0a-c719-4b51-9204-b2daa94d0cc0",2022-03-28 13:11:32.715 +0300,2022-03-28 09:28:56.668 +0300,Damla Grill,,,,,"Karl-Heinrich-Ulrichs-Straße 4, 10787 Berlin, Germany",POINT (13.354298799999999 52.5004977),https://lh5.googleusercontent.com/p/AF1QipOvmEWBVoTdUxQoIo2A4RvFEITOcPXT8sQL9Eez=w480-h636-k-no,Google Places,ChIJ2aXI1E1QqEcRt3Iuekbfuko,,,4.0,26,"'{""Restaurant""}'",Berlin,219,
"61562284-d3a1-4f12-bf1f-bee24aaed29a",2022-03-28 13:11:32.003 +0300,2022-03-28 09:28:56.668 +0300,Adana Grillhaus,"Convivial spot for Turkish grills & meze. Meat skewers grilled over charcoal, plus classic hot & cold meze dishes, in a lively Turkish eatery.",,,,"Manteuffelstraße 86, 10997 Berlin, Germany",POINT (13.426990499999999 52.499637299999996),https://lh5.googleusercontent.com/p/AF1QipOJli5QYo_j8lSLtdIjpEzFiQtAPCDj9PSs0vMT=w978-h552-k-no,Google Places,ChIJrSyqfzVOqEcRQ744P0jTJDY,,https://adanagrillhaus.de/,4.3,1254,"'{""Restaurant""}'",Berlin,219,
a484a976-9850-4b2f-818a-e932e29be923,2022-03-28 13:11:32.003 +0300,2022-03-28 09:28:56.668 +0300,Baba Pirzola,"Sleek setting for Turkish grills. Classic Turkish grills & wines, plus meze platters & vegetarian choices, in a contemporary space.",,,,"Bayreuther Str. 35, 10789 Berlin, Germany",POINT (13.343656099999999 52.5009726),https://lh5.googleusercontent.com/p/AF1QipMq9Q9s7bgN6IwdadaJb3fux8pqV9-dSz2Ubh62=w732-h552-k-no,Google Places,ChIJl5Z1gs1RqEcRWkQIqE0bomI,,http://www.babapirzola.de/,4.5,757,"'{""Restaurant""}'",Berlin,219,
c83e12dc-fc48-4606-9056-5a8ecc321a4e,2022-03-28 13:11:32.357 +0300,2022-03-28 09:28:56.668 +0300,Gogi Boss,,,,,"Mehringdamm 38, 10961 Berlin, Germany",POINT (13.3875244 52.4932934),https://lh5.googleusercontent.com/p/AF1QipNb5pJNne14apiYWRQd9-KoIb73byYSDAqaBBev=w732-h552-k-no,Google Places,ChIJOWi04ShQqEcREzZrIe80hsw,,https://www.gogi-boss-korean-grill-express-berlin.de/,4.0,368,"'{""Restaurant""}'",Berlin,219,
"4629cc7f-db33-4b89-ab94-c877217f9013",2022-03-28 13:11:32.003 +0300,2022-03-28 09:28:56.668 +0300,Korean Food Stories,"Modern Korean food in a chic setting. Creative takes on homestyle Korean rice bowls & BBQ grills, in a compact, minimalist space.",,,,"Prenzlauer Allee 217, 10405 Berlin, Germany",POINT (13.4217015 52.535041799999995),https://lh5.googleusercontent.com/p/AF1QipPFkYSFRvc0S6rq4sIv1VuJkSSvx1AqvCwOlbks=w732-h552-k-no,Google Places,ChIJe8hF-gNOqEcRbbKTwA3p_y4,,https://www.koreanfoodstories.com/,4.5,340,"'{""Restaurant""}'",Berlin,219,
a9f9c7b7-9f60-4315-9427-bb97105f9b68,2022-03-28 13:11:32.357 +0300,2022-03-28 09:28:56.668 +0300,DJIMALAYA - Hummus & Grill,,,,,"Invalidenstraße 159, 10115 Berlin, Germany",POINT (13.3974069 52.5323541),https://lh5.googleusercontent.com/p/AF1QipNxc3-4GxmH-3vRE0EvPxt1bQuZItug4JSrTR0c=w828-h552-k-no,Google Places,ChIJYWH4WeVRqEcRQeWaEmlHpVc,,http://djimalaya.de/,4.3,822,"'{""Restaurant""}'",Berlin,219,
"935777e0-446a-4b1f-9135-30c924eae036",2022-03-28 13:11:32.357 +0300,2022-03-28 09:28:56.668 +0300,Kimchi Princess,"Hip eatery serving a Korean BBQ menu. Korean BBQ restaurant with red walls, wooden tables & bench seating, also serving dishes to share.",,,,"Skalitzer Str. 36, 10999 Berlin, Germany",POINT (13.4259717 52.498587099999995),https://lh5.googleusercontent.com/p/AF1QipOcQZmN4ywB_RLI6py1uaI4Rew-Z9GnWMTIUllV=w732-h552-k-no,Google Places,ChIJKQuSDJZPqEcRFuPD4ijBnJU,,http://www.kimchiprincess.com/,4.4,3360,"'{""Restaurant""}'",Berlin,219,
"74acab69-6ec4-4807-92d1-b9e0217357a7",2022-03-28 13:11:32.357 +0300,2022-03-28 09:28:56.668 +0300,Supreme Burger,"Cool place for gourmet burgers & steaks. Elevated burgers, dry-aged steaks & cocktails in a stylish setup that has upholstered seating.",,,,"Oranienburger Str. 26, 10117 Berlin, Germany",POINT (13.3953252 52.524542999999994),https://lh5.googleusercontent.com/p/AF1QipNiGJeW229xPYcLKfrMOPt4cLbWbIRErnVn5h29=w732-h552-k-no,Google Places,ChIJvYy9t-dRqEcRB8D5coC8Bco,,http://www.supremeberlin.de/,4.4,3016,"'{""Restaurant""}'",Berlin,219,
"249a4f30-b4de-489f-9f7a-52dc13262fd1",2022-03-28 13:11:32.357 +0300,2022-03-28 09:28:56.668 +0300,Restaurant Marjan Grill - Berlin,Traditional stop for Balkan-style grills. Large portions of grilled steaks & cevapi kebabs in a retro interior with dark wood accents.,,,,"Bogen, Flensburger Str. 411, 10557 Berlin, Germany",POINT (13.3468998 52.520057599999994),https://lh5.googleusercontent.com/p/AF1QipPQxCLtOaKNSpEB4duHuUcAvXMAClf44ByGfOu_=w732-h552-k-no,Google Places,ChIJucXjC6dRqEcRVF5yf87o-Po,,http://www.marjan-grill.de/,4.5,1860,"'{""Restaurant""}'",Berlin,219,
"7a458615-312c-44f9-ac55-706b6f69abf0",2022-03-28 13:11:32.357 +0300,2022-03-28 09:28:56.668 +0300,CEM Grill,,,,,"Schliemannstraße 1, 10437 Berlin, Germany",POINT (13.4168006 52.5406559),https://lh5.googleusercontent.com/p/AF1QipOfHi6t9Ji99hFeLG4Ml2cGQlYsQ0pAMvkmHAkR=w480-h636-k-no,Google Places,ChIJk10GHABOqEcRKHYg1J9E6DI,,https://www.facebook.com/pages/Cem-Grill/174355002633519,4.6,235,"'{""Restaurant""}'",Berlin,219,
"36f9fdc6-e339-4b4b-a260-00c23c398ebf",2022-03-28 13:11:32.715 +0300,2022-03-28 09:28:56.668 +0300,Mmaah,,,,,"Simon-Dach-Straße 11, 10245 Berlin, Germany",POINT (13.456281599999999 52.5106703),https://lh5.googleusercontent.com/p/AF1QipPbSS_0dx0vQeYvTXs9W9FYUglODmoPYkHBdMxs=w1164-h552-k-no,Google Places,ChIJOxO_zOpPqEcRbpOlrta1XpM,,http://mmaah.de/,4.2,271,"'{""Restaurant""}'",Berlin,219,
"561b8d39-e5a3-4a16-855b-39ec59b48021",2022-03-28 13:11:32.715 +0300,2022-03-28 09:28:56.668 +0300,Imren Grill,,,,,"Boppstraße 10, 10967 Berlin, Germany",POINT (13.4229802 52.490480899999994),https://lh5.googleusercontent.com/p/AF1QipNieXenPBxEq4S_hEyU13XZSNWQ4lGLYJHatj4c=w480-h984-k-no,Google Places,ChIJ0WvqILZPqEcRpmot-fJRILM,,http://imren-grill.de/,4.3,1222,"'{""Restaurant""}'",Berlin,219,
"9d7e10a1-ea29-4eac-b983-6726d1de21a4",2022-03-28 13:11:32.715 +0300,2022-03-28 09:28:56.668 +0300,Falafel Hind,,,,,"Kopernikusstraße 23, 10245 Berlin, Germany",POINT (13.4543808 52.510416799999994),https://lh5.googleusercontent.com/p/AF1QipMuoPyHKb1MN3wmfqqxT64daNPcnEjSZ884vQrN=w480-h636-k-no,Google Places,ChIJswV-F6ZPqEcRIXgtLMMg4vU,,,5.0,149,"'{""Restaurant""}'",Berlin,219,
ccb51e32-c028-4e7b-83b3-670ab2141b62,2022-03-28 13:11:32.715 +0300,2022-03-28 09:28:56.668 +0300,Kebapzade,"Cozy modern venue for kebabs & meze. Classically spiced & seasoned kebabs, plus salads & meze platters, in a modern Turkish restaurant.",,,,"Maaßenstraße 9, 10777 Berlin, Germany",POINT (13.354625299999999 52.4978286),https://lh5.googleusercontent.com/p/AF1QipOJducpBcwvIPAcbM0Ax4qeTSmwhgyympDErMYe=w828-h552-k-no,Google Places,ChIJ5SEH505QqEcRBtrALtEhxpI,,https://www.kebapzade-restaurant-berlin-berlin.de/,4.4,419,"'{""Restaurant""}'",Berlin,219,
"9dc9844d-937a-4869-acfd-ea04437c90c1",2022-03-28 13:11:32.715 +0300,2022-03-28 09:28:56.668 +0300,Otti Grill,,,,,"Wilsnacker Str. 1, 10559 Berlin, Germany",POINT (13.3511805 52.524505899999994),https://lh5.googleusercontent.com/p/AF1QipMGHDhQGeU4ML6J8trarjbISjJWs3j92rHOlfue=w978-h552-k-no,Google Places,ChIJa7WKA6FRqEcRXOHSub3ZhaM,,http://www.ottigrill.de/,4.2,256,"'{""Restaurant""}'",Berlin,219,
"98356dde-7080-4ce6-b773-fe573dc7f728",2022-03-28 13:11:33.061 +0300,2022-03-28 09:28:56.668 +0300,Yaman Grill 02,,,,,"Föhrer Str. 11, 13353 Berlin, Germany",POINT (13.3491473 52.541598099999995),https://lh5.googleusercontent.com/p/AF1QipPh_TMpbvBaegHzYO1sJQs25J6l2f5yqV19YlwC=w480-h636-k-no,Google Places,ChIJTUXqFCdRqEcRQKUooAdU_us,,https://www.yaman-grill.de/colofon,4.8,142,"'{""Restaurant""}'",Berlin,219,
f39f35fd-ff53-47c0-becd-2a47689a81bd,2022-03-28 13:11:32.715 +0300,2022-03-28 09:28:56.668 +0300,Mmaah,,,,,"Columbiadamm 160, 10965 Berlin, Germany",POINT (13.4179199 52.4799602),https://lh5.googleusercontent.com/p/AF1QipPhhvE5KpfUfLKxS6OLtBf5nEJ1rL5-ls290Jw2=w978-h552-k-no,Google Places,ChIJa18JY79PqEcRGC2IbRHdfjk,,http://www.mmaah.de/,4.4,495,"'{""Restaurant""}'",Berlin,219,
"5d50560b-8e2e-4d39-81d2-f9a5b0014315",2022-03-28 13:11:32.715 +0300,2022-03-28 09:28:56.668 +0300,Meer & Mehr Seafood and Grill Restaurant,"One-off Mediterranean meze restaurant. Mediterranean restaurant with nautical decor preparing fish, meat & vegetarian mezze plates.",,,,"Manfred-von-Richthofen-Straße 13, 12101 Berlin, Germany",POINT (13.383179799999999 52.4834184),https://lh5.googleusercontent.com/p/AF1QipPSVxx1yXe3JAgAbT6sBhJsvGuOTPsznm8KGZaG=w978-h552-k-no,Google Places,ChIJC6bXCCFQqEcRhndKmaq5gys,,https://meerundmehrberlin.de/,4.8,136,"'{""Restaurant""}'",Berlin,219,
"347c1d3d-9083-4bd7-95fe-a12fd9849d96",2022-03-28 13:11:33.061 +0300,2022-03-28 09:28:56.668 +0300,Seoulkitchen,,,,,"TOPFLAT-BERLIN.DE, Warschauer Str. 46, 10243 Berlin, Germany",POINT (13.4471711 52.5036821),https://lh5.googleusercontent.com/p/AF1QipO7-m4nULg3_5b7UaeYAm3Y9oamQAQZdutEdA0=w978-h552-k-no,Google Places,ChIJuyyr3wNOqEcROHTN-Jy1aUs,,https://www.facebook.com/Seoulkitchen/,4.4,1752,"'{""Restaurant""}'",Berlin,219,
"0b7fb019-d43a-4b0b-ac03-2fbb71098de4",2022-03-28 13:11:33.061 +0300,2022-03-28 09:28:56.668 +0300,Wurst & Potatos,,,,,"Neue Promenade 7-8, 10178 Berlin, Germany",POINT (13.4005729 52.5225693),https://lh5.googleusercontent.com/p/AF1QipOoGY8gmV5INATo4PPm-C_knpRRQkEhpunPGGND=w918-h552-k-no,Google Places,ChIJ870QWY1RqEcR7pt5YyKWRLU,,https://wurst-potatos.metro.rest/,3.4,49,"'{""Restaurant""}'",Berlin,219,
"2cfb854a-322f-4653-994c-26a2b3580e55",2022-03-28 13:11:33.061 +0300,2022-03-28 09:28:56.668 +0300,Crazy Kims,,,,,"Muskauer Str. 13, 10997 Berlin, Germany",POINT (13.4302295 52.502099799999996),https://lh5.googleusercontent.com/p/AF1QipOXkZtCfB_NlZ-0HiGwr0zNVnEqdjpB8xme0Bek=w732-h552-k-no,Google Places,ChIJYfKzD95PqEcRU1BsGm_ei-c,,http://crazykims.de/,4.7,116,"'{""Restaurant""}'",Berlin,219,
"3b150a65-2208-43d0-8f03-3371e91313ac",2022-03-28 13:11:33.061 +0300,2022-03-28 09:28:56.668 +0300,Slemani grill Berlin,,,,,"Kottbusser Damm 98, 10967 Berlin, Germany",POINT (13.42151 52.49456),https://lh5.googleusercontent.com/p/AF1QipM2rSXy1L3sY0K31FPsnmBT6H0-u-uNSnW8U56R=w732-h552-k-no,Google Places,ChIJ1WpXJMJPqEcRLVn-Jw2jkXo,,https://slemanigrill.business.site/?utm_source=gmb&utm_medium=referral,4.8,102,"'{""Restaurant""}'",Berlin,219,
f0044635-a56d-4948-b066-d055af7ce95a,2022-03-28 13:11:33.061 +0300,2022-03-28 09:28:56.668 +0300,Kardesler Grill,,,,,"Potsdamer Str. 110, 10785 Berlin, Germany",POINT (13.363248899999999 52.5006633),https://lh5.googleusercontent.com/p/AF1QipMA6iSd_FxVLaWdkZ6L1RmDJtvnNPKk67w74PYw=w732-h552-k-no,Google Places,ChIJq6oaREpQqEcRV7IqPZP2kBI,,https://www.facebook.com/pages/category/Fast-Food-Restaurant/Kardesler-Grill-1151367954971664/,4.1,181,"'{""Restaurant""}'",Berlin,219,
"764f24db-4fc5-4655-bd50-a64a7b35b929",2022-03-28 13:11:33.061 +0300,2022-03-28 09:28:56.668 +0300,Coreana,"Cozy setting for Korean barbecue & soups. Meat slices grilled at the table, plus sides & soups, in a cozy, convivial space.",,,,"Albrechtstr. 7, 12165 Berlin, Germany",POINT (13.324000999999999 52.45598),https://lh5.googleusercontent.com/p/AF1QipOJZAM2hmpmX3si86C9ENAOpw2mcnKZXstsHvWD=w480-h720-k-no,Google Places,ChIJbcW5mIVaqEcRjoQIP5vPO-g,,https://facebook.com/CoreanaSteglitz,4.7,652,"'{""Restaurant""}'",Berlin,219,
a85bd42a-39db-4352-b00b-9ac2f604c1ef,2022-03-28 13:11:33.061 +0300,2022-03-28 09:28:56.668 +0300,Biermeisterei by Lemke,,,,,"Karl-Liebknecht-Str. 13, 10178 Berlin, Germany",POINT (13.4079375 52.5225596),https://lh5.googleusercontent.com/p/AF1QipMcVD6eNXLMsBNUM4Ffvu1NrNJsZradZN1SHd-V=w978-h552-k-no,Google Places,ChIJr3qC1OVRqEcRPsxFjkNZg4k,,https://biermeisterei.lemke.berlin/,4.5,37,"'{""Restaurant""}'",Berlin,219,
"75375f5b-e091-4180-a9f7-3c1a5d6bb096",2022-03-28 13:11:33.416 +0300,2022-03-28 09:28:56.668 +0300,Bristol Grill,,,,,"Kurfürstendamm 27, 10719 Berlin, Germany",POINT (13.3273545 52.5034072),https://lh5.googleusercontent.com/p/AF1QipNd4Uwqvc-P0wYxPSWnh-36y7Evv20bazOevifq=w828-h552-k-no,Google Places,ChIJESp-q9JRqEcRmFqZB9wp5qg,,https://www.bristolberlin.com/de/restaurants/bristol-grill/,4.5,40,"'{""Restaurant""}'",Berlin,219,
f864c50f-08ff-45cf-bb4e-1362d9b34a95,2022-03-28 13:11:33.416 +0300,2022-03-28 09:28:56.668 +0300,The Brooklyn,,,,,"Köpenicker Str. 92, 10179 Berlin, Germany",POINT (13.4137276 52.5117495),https://lh5.googleusercontent.com/p/AF1QipO2ThliTGueqzp3zu0xbee-9GC3mqucfg3OO2Z4=w732-h552-k-no,Google Places,ChIJh6S7qSVOqEcRNKbBovKX-ic,,http://www.thebrooklyn.de/,4.2,382,"'{""Restaurant""}'",Berlin,219,
"9f57faf9-3c2b-475b-8146-d7efd778b001",2022-03-28 13:11:33.416 +0300,2022-03-28 09:28:56.668 +0300,BLOCK HOUSE Am Alexanderplatz,,,,,"Karl-Liebknecht-Str. 7, 10178 Berlin, Germany",POINT (13.405541 52.520835999999996),https://lh5.googleusercontent.com/p/AF1QipPqJSxzus4_yMjP2tRLug55C4WOfJ3u3bx1It25=w732-h552-k-no,Google Places,ChIJYwCr5N9RqEcRdstaBFfAYko,,http://www.block-house.de/,4.4,6885,"'{""Restaurant""}'",Berlin,219,
c1b676a9-f7ac-4265-9e34-ea26b378ce33,2022-03-28 13:11:33.416 +0300,2022-03-28 09:28:56.668 +0300,Drei Damen vom Grill,,,,,"Arminiushalle 1, 10551 Berlin, Germany",POINT (13.3385456 52.5276017),https://lh5.googleusercontent.com/p/AF1QipOzyNDYXHrPwJSESJjEnL3xlH7Bbe9lb-1WEao1=w732-h552-k-no,Google Places,ChIJ-U79vwxRqEcRZYW3IGTbe18,,https://arminiusmarkthalle.com/marktstaende/beckers-hallenimbiss/,3.9,14,"'{""Restaurant""}'",Berlin,219,
"9a215cb9-de37-4af2-a447-05ac730631ee",2022-03-28 13:11:33.416 +0300,2022-03-28 09:28:56.668 +0300,Beussel Grill,,,,,"Beusselstraße 44A, 10553 Berlin, Germany",POINT (13.328793899999999 52.5331334),https://lh5.googleusercontent.com/p/AF1QipMUeuY3XSCwJbdkO_XMFglmAesHgbQ_or5emO2w=w978-h552-k-no,Google Places,ChIJherLfGxRqEcRqMdfykgZlEA,,https://www.facebook.com/pages/Beusselgrill/169512746422660?rf=205538522808112,3.9,150,"'{""Restaurant""}'",Berlin,219,
"9d354f07-ff44-427f-b31c-840f6332cba3",2022-03-28 13:11:33.416 +0300,2022-03-28 09:28:56.668 +0300,Grillhähnchen,,,,,"Turmstraße 82, 10551 Berlin, Germany",POINT (13.337307 52.526308),https://lh5.googleusercontent.com/p/AF1QipPsIxPT_lEyUxf6b0YQKtnraPyfzn6TdBQYk2aR=w480-h636-k-no,Google Places,ChIJ-Yq9WAxRqEcRHmkDnNDQfbw,,,4.1,57,"'{""Restaurant""}'",Berlin,219,
"531e5824-27a9-42bd-bd5a-0c3ea818b537",2022-03-28 13:11:33.416 +0300,2022-03-28 09:28:56.668 +0300,Yeni Adana Grillhaus,,,,,"Skalitzer Str. 99, 10997 Berlin, Germany",POINT (13.428763799999999 52.499514899999994),https://lh5.googleusercontent.com/p/AF1QipNULrI6Gvcmh8tf2qUVC9LBgh8eUu-PoWOuxZhL=w978-h552-k-no,Google Places,ChIJ8QRHikpOqEcRUwH-7uCigQY,,https://www.yeni-adanagrillhaus.de/,4.2,413,"'{""Restaurant""}'",Berlin,219,
"5428fd3d-f7e2-420e-b925-9587bc32a082",2022-03-28 13:11:33.416 +0300,2022-03-28 09:28:56.668 +0300,Mr. Grill Berlin,,,,,"Weichselstraße 61, 12043 Berlin, Germany",POINT (13.4333916 52.484773399999995),https://lh5.googleusercontent.com/p/AF1QipMn7GDSKqBMEED3r5kWCdafWkAUB0RezWGUR0u4=w480-h852-k-no,Google Places,ChIJN2vm7OpPqEcR2g3eNOsC6-c,,https://m.facebook.com/pages/category/Middle-Eastern-Restaurant/Mr-Grill-Berlin-108570641420993/,4.1,55,"'{""Restaurant""}'",Berlin,219,
bb0a1599-f070-474d-9668-49f1c0aaa1f9,2022-03-28 13:12:11.659 +0300,2022-03-28 09:28:56.668 +0300,Madame Ngo Une Brasserie Hanoi,Chic spot for Vietnamese pho & bahn mi. Vietnamese fare like pho soup & bahn mi baguettes in an industrial-chic venue with exposed bricks.,,,,"Kantstraße 30, 10623 Berlin, Germany",POINT (13.318130799999999 52.5063043),https://lh5.googleusercontent.com/p/AF1QipNby2ZYPe7FLNF87OPutpFUDCBtJzoXuz3OXDs_=w732-h552-k-no,Google Places,ChIJ3yVOqONQqEcRigSZe1PhrgY,,http://www.madame-ngo.de/,4.4,1176,"'{""Restaurant""}'",Berlin,219,
"52ebf045-1bff-4f24-91bb-9085f8266591",2022-03-28 13:12:11.669 +0300,2022-03-28 09:28:56.668 +0300,Restaurant Riviera,,,,,"Knesebeckstraße 70, 10623 Berlin, Germany",POINT (13.3223071 52.5031392),https://lh5.googleusercontent.com/p/AF1QipPIo_K3ECizyO5zec7I4SUp30vJJMvmJ06CkZvN=w732-h552-k-no,Google Places,ChIJFe8D7lxRqEcRoJ2p8TKAf7M,,http://www.riviera-restaurant.de/,4.3,80,"'{""Restaurant""}'",Berlin,219,
eb8a7f73-28ac-4fa6-8380-74af382e56a6,2022-03-28 13:12:11.670 +0300,2022-03-28 09:28:56.668 +0300,Beba,,,,,"Niederkirchnerstraße 7, 10963 Berlin, Germany",POINT (13.3819377 52.5066485),https://lh5.googleusercontent.com/p/AF1QipOdjWOeVk0ZlBlcQV7g5xM9pRA1WYn9sTPQGWrG=w732-h552-k-no,Google Places,ChIJHy_anQpRqEcRc4Xg14UvGqw,,https://beba.berlin/,4.3,180,"'{""Restaurant""}'",Berlin,219,
"86975db3-b158-4d81-a1e4-21db99aadcab",2022-03-28 13:11:34.122 +0300,2022-03-28 09:28:56.668 +0300,Pascha Grill,,,,,"Potsdamer Str. 172, 10781 Berlin, Germany",POINT (13.360702999999999 52.494692099999995),https://lh5.googleusercontent.com/p/AF1QipO9rIFDcx3pjmkGl9KNixM6lwO6svSGTv5jW9O8=w732-h552-k-no,Google Places,ChIJkwEEbUhQqEcRr1GlOUBxTFA,,,4.2,223,"'{""Restaurant""}'",Berlin,219,
cee45a1f-0721-42b6-8e13-f07f1e9f5872,2022-03-28 13:11:34.122 +0300,2022-03-28 09:28:56.668 +0300,Imren,,,,,"Hauptstraße 156, 10827 Berlin, Germany",POINT (13.3596562 52.48937),https://lh5.googleusercontent.com/p/AF1QipNNMk2-pg4RdhR0tZfUEKhvVro4Lpu2Ez8QWODv=w978-h552-k-no,Google Places,ChIJZxXsW0dQqEcR-7GyK1NtC9k,,https://imren-grill.de/,4.3,1205,"'{""Restaurant""}'",Berlin,219,
"1aed76a3-7fc1-4f1f-a473-2178b5f731e4",2022-03-28 13:11:34.122 +0300,2022-03-28 09:28:56.668 +0300,BRLO Brwhouse,,,,,"Schöneberger Str. 16, 10963 Berlin, Germany",POINT (13.3736397 52.500054999999996),https://lh5.googleusercontent.com/p/AF1QipPx4syo81MfXzDUDhD3HG0b0xNyhQd6xbhY-VO9=w828-h552-k-no,Google Places,ChIJU1qJezNQqEcRC6S-QH3btN4,,https://brlo-brwhouse.de/,4.2,1784,"'{""Restaurant""}'",Berlin,219,
e5a29647-2c55-4677-a6b0-20f4a6f41242,2022-03-28 13:11:34.122 +0300,2022-03-28 09:28:56.668 +0300,Sofra Grill,,,,,"Bellermannstraße 99, 13357 Berlin, Germany",POINT (13.3842093 52.5549958),https://lh5.googleusercontent.com/p/AF1QipPJXqnE0asa2gBIGjX6PlbdVJuPbbpYfMeImZzQ=w732-h552-k-no,Google Places,ChIJoTNwoiRSqEcRcvfb99AoxbI,,http://www.sofragrillberlin.de/,4.4,351,"'{""Restaurant""}'",Berlin,219,
"2be9e740-44a9-41ce-bcdf-28bf8887052c",2022-03-28 13:11:34.122 +0300,2022-03-28 09:28:56.668 +0300,Pho Co Restaurant,"Vietnamese meals in glossy surrounds. Noodle soups, curries & rice paper rolls in a trendy Vietnamese stop with bamboo & dark wood decor.",,,,"Rosa-Luxemburg-Straße 20, 10178 Berlin, Germany",POINT (13.410726499999999 52.5251283),https://lh5.googleusercontent.com/p/AF1QipO5gTusRsnZNCI9Rcu-UoSn6S2VDgvZxHAxBBT9=w552-h552-k-no,Google Places,ChIJEa-zKdEjZUERjBNKJCvhbCc,,http://phoco-berlin.de/,4.4,876,"'{""Restaurant""}'",Berlin,219,
"89df621b-81b4-4148-b46d-b06dd479e8ae",2022-03-28 13:11:34.122 +0300,2022-03-28 09:28:56.668 +0300,Hofbräu Wirtshaus Berlin,"Bavarian tavern with food, drink & music. Bar-restaurant with wooden benches, Bavarian-style food & beer, show band & staff in regional dress.",,,,"Karl-Liebknecht-Str. 30, 10178 Berlin, Germany",POINT (13.4138463 52.5245624),https://lh5.googleusercontent.com/p/AF1QipPjuCo1oSt1M7cw0_InxHgbVcEYm8IuMM3h2DpV=w7552-h552-k-no,Google Places,ChIJA3tAkR5OqEcRHQ3BP-tASds,,https://www.hofbraeu-wirtshaus.de/berlin,4.2,17862,"'{""Restaurant""}'",Berlin,219,
"8a43c851-bdbe-4b65-acb1-3ad3d523bfd3",2022-03-28 13:11:34.122 +0300,2022-03-28 09:28:56.668 +0300,Imren Grill,,,,,"Buttmannstraße 1, 13357 Berlin, Germany",POINT (13.379156199999999 52.5527259),https://lh5.googleusercontent.com/p/AF1QipMAj9TH3ykuveSZ29XzC2mOmTGP5mrhHL9DvNSP=w732-h552-k-no,Google Places,ChIJ3xOJyCVSqEcRiKqo9-olWJE,,http://imren-grill.de/,4.4,980,"'{""Restaurant""}'",Berlin,219,
"0cc48495-baac-44d0-9245-7439f807fa31",2022-03-28 13:12:11.670 +0300,2022-03-28 09:28:56.668 +0300,Chupenga Burritos & Salads,,,,,"Charlottenstraße 4, 10969 Berlin, Germany",POINT (13.392965 52.506432),https://lh5.googleusercontent.com/p/AF1QipPYAHpDIKawk_sHjgt7ItE3LikmsBuIjn2sZpyQ=w828-h552-k-no,Google Places,ChIJ57L_o9ZRqEcRaTUSjMQitXY,,http://www.chupenga.de/,4.2,643,"'{""Restaurant""}'",Berlin,219,
e4a01a99-2afb-4677-9f70-b1a0244086ca,2022-03-28 13:12:11.670 +0300,2022-03-28 09:28:56.668 +0300,clánndestino | Tapasbar & Weinhandel | Inhaber: Gorka Giribas,,,,,"Waldemarstraße 29, 10999 Berlin, Germany",POINT (13.41887 52.5039419),https://lh5.googleusercontent.com/p/AF1QipOMnIHS3ipt753HfmcMk2UP39VBe0LgLXoKraiR=w732-h552-k-no,Google Places,ChIJQ_XiZDFOqEcRCI9GHmI1uCk,,https://tapas-restaurant-berlin.business.site/,4.7,192,"'{""Restaurant""}'",Berlin,219,
"98cff44a-f0fe-40bb-b40e-f4578bebb97f",2022-03-28 13:12:11.670 +0300,2022-03-28 09:28:56.668 +0300,MAMA KALO,,,,,"Herrfurthstraße 23, 12049 Berlin, Germany",POINT (13.4207261 52.476777399999996),https://lh5.googleusercontent.com/p/AF1QipP_usyicrPW3dOBS41IeVAWuEmy6EywT5JwJWn9=w732-h552-k-no,Google Places,ChIJDaRG171PqEcRSpDqEb_nv6Y,,http://mamakalo.de/,4.3,344,"'{""Restaurant""}'",Berlin,219,
